TITLE,NAME,MBTI,QUOTE
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,You've had your fun. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Now it's time to press on. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Now it's time to press on. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,It doesn't matter -- 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Regrettably, we've had our last case together. Those are my dates. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Midget! 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"No, I don't agree. It's more than a technicality. You're misrepresenting the dimensions of foreshortened people. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"No, I'm just saying, one has disproportionate limbs the other does not. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Will you allow me to explain. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Now, that's the Irene I know. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"This man intrigues me, Watson. He's got Adler on edge. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"She's intimidated, scared... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Well, I may not have a choice. A man has to make a living. After all, I'll be paying the rent entirely on my own. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Clarky! 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP," What's he done now, lost his way to Scotland Yard? Watson, grab a compass. You means us. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,It is not my reputation at stake here. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Like it or not, it's a matter of professional integrity. No girl wants to marry a doctor who can't tell if a man's dead or not. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Watson, you'd do well to hide your medical certificates in case they're revoked. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Scotland Yard at their finest, once again. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,And the coffin? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Inspector, do you know if this is a spruce or a sycamore? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Now that we have a firm grasp of the obvious... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Inspector, may I see your pen? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"All yours, Inspector. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Scratches around the keyhole where the watch is wound. Most drunks are the same, and pawnbrokers scratch the ticket number and their initials inside the lid. This one has five, so the owner -- "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Now the game is afoot, Watson. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Trust me. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"(mouth full, near indecipherable) Never theorize before you have data. Invariably, you end up twisting facts to suit theories, instead of theories to suit facts. Adler's midget is the key to this. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Hmm... scratches around the keyhole, what does that tell you? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Very good, Watson! You've developed considerable powers of your own. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Let's see now, there are several sets of initials scored into the lid. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Excellent. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,The most recent is M.H... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Oh my Lord, here we are. They should give us an address. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,I think not. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Perhaps we do need a little help from the beyond. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, Do you have any changes? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"It's the most honest prediction old Flora has made in years. And you know it yourself, Watson. That is precisely the reason you can't find a suitable ring. You're terrified of a life without the thrill of the macabre, as well you should be. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Why, do you -- "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Reordon's lodgings should be right around this bend. Here we are... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Looks promising. And possibly dangerous. Oh, well, give my regards to Mary. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,He clearly felt something was coming to get him. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"(inhaling deeply, loving it) Ammonium sulfate. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, Phosphorous... Formaldehyde... Hemlock... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Irene was here. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Maybe it's not the man she's after, but something else. Something he was working on? WATSON Ferrocyanide. Sucks the iron right out of the ink. Long as it's not too burnt... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"There's one odor I can't put my finger on. Sweet, almost like perfume... or sugar.... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Hello, gentlemen. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, HOLMES Let me guess -- you're here to extinguish any connection between the man who lived here and the man you work for? Curious you'd still be running errands for a dead man. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"You take them, I'll handle Mr. Sweet tooth. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"(theatrically indignant) You're not implying that I am responsible for our current situation are you, Watson? We were set upon, man, it was self- defense. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,You've never complained about my methods before. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,That was an accident... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,The first time WAS an accident... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Ah, Mr. Brownlee. The fifteenth most dangerous man in London. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Gladstone's my dog as well.   It's in the interest of science. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Watson, I completely understand now. You're overtired and feeling a bit sensitive. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,What you need is a rest. You and I could go out to the countryside. My brother Mycroft has a small estate near Chichester. It has marvelous grounds and a beautiful folly. We could throw a lamb on the spit. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Certainly. We should have her along. Let's get Gladstone out of the house as well. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Invited? Now you're not making any sense, Watson. Why would I not be invited to my own brother's country home? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Lestrade -- your usual impeccable timing. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"And you, sir, an excellent policeman. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,All in good time. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Who's this? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"As to where I am -- I was, admittedly, lost for a moment between Charing Cross and Holborn. But I was saved by the bread shop on Saffron Hill, the only bakers to use a certain French glaze on their loaves. After that, the carriage forked left, then right, a bump over the Fleet conduit -- need I go on? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"As to who you are -- that took every ounce of my not- inconsiderable experience and skill... the letters on your desk are addressed to Sir Thomas Rotheram, Lord Chief Justice. That would be your official title. Who you realy are is another matter entirely. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Judging by the sacred Ox on your ring, you're also the secret head of the Temple of the Four Orders -- in whose headquarters we now stand, on the northwest corner of St. James Square. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Yes.   They're almost interesting. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Fear is the more infectious condition. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Blackwood is your son, yes? You have the same colored irises -- a rare dark green, with diamond- shaped hazel flecks -- "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Evidently. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"One of the great benefits of my work is that I can pick and choose my clients. I'll get him, but not for you. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"I have one last question, Sir Thomas. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"If the rest of his family's dead, why are you still alive? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,You can stop looking for Reardon. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,He was buried in Blackwood's tomb. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"I can't help wondering if your employer will be as content with these results? You were uncharacteristically ill at ease in his presence. Your hand was trembling, your gaze was averted. I couldn't see his face, but I spotted chalk on his lapel. A professor perhaps? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"But I've never known a professor to carry a gun, and on such a clever contraption. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,We're not. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Tell me who you're working for and what he's after. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,I disagree. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"When a man you ask me to find ends up dead in the coffin of the most notorious murderer since Jack the Ripper and that murderer manages to return from the dead, not only is it my business, it's the business of Scotland Yard and the highest levels of the British government. They will certainly consider your reticence to be an obstruction of justice. Which in relation to a crime of this magnitude would certainly mean prison time. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,So what's it to be? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"You're in over your head this time, Irene. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,How can you live like this -- always a fugitive. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Don't take this the wrong way, but might I borrow your hand? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Chambermaids were once such a liberal breed. Besides, she misinterpreted my intention entirely. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Faith runs riot over reason. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Why did you drain the water? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP," Crime is common, logic is rare. The decent thing to do is catch the killer, not provide comfort to the corpse. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Hmm... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,What is that? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Superb. I suspect this comes from a larger cannister. It'll either be in the pantry, high up where it's warm and dry, or in a linen closet with a vent. And, Constable, you could check the ground under the rear windows for any footprints not your own. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Data, data, data! I cannot make bricks without clay! "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, I have no    idea what to make of that. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Don't forget the wallpaper. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Figure of speech. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Since this room is no longer in use, do you mind if I employ it? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Bring him in, boys. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,My new roommate. He's an inspiring conversationalist. (alt: He has more humor than you.) 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"No, he's your friend from Reordon's. He didn't survive Dredger landing on him. Poor fellow. But there is some consolation in the knowledge that he can still be of service to his fellow men. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Elbows and arms stained with blood, but older than his own injuries. Plenty of it, layer on layer... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Though none of it human. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,A butcher perhaps...?   What else? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Hm -- predominantly yellow flame, but with distinct green bursts. Sulfurous. He spent lots of time around industrial work and very little around a wash basin. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Coal... river silt... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,That plus the river silt and industrial slag on his trousers puts him squarely in... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Well done. Now, you didn't happen to pack the Lord's Register of members' interests, did you? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,See what Blackwood admits to owning. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Something brutal by the river... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"That's it, Watson! This should lead us right to Blackwood. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Right. Well uh... best of luck with everything, then. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Everything all right, Captain Tanner? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Pull in at Vauxhall. Send for the police when you get there. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,What are you doing with my gun? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,It was an honest mistake -- 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"The one on the left seems more attentive, might prove easily distracted. The big one's been drinking -- whether for courage or from habit... Watson? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"They cleared something out of here, not minutes ago... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"It's chapter and verse. Revelation 1:18. `I am He that liveth, and was dead.' "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,It's your turn in shackles this time. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,I've been meaning to ask you something -- 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, -- who wraps them up in the thick cloth just before the flames hit them. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, Ah. Yes. Do you still maintain you're not in over your head? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP," Now, she's showing nerves. So is Sherlock. He braces himself on the belt, swings the cleaver with all his might -- "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,You owe me information. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Watson! 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, A metallic conductor SPARKS.    Time slows.   BOOM! 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,WAATTTSSSSSONNN!!!! 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,From Lord Coward? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Thank you, Clarky. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, Blackwood raises a sacrificial sword and swings at Holmes' head. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, Writing and sweating on the bed in the attic. Holmes sees a hazy image of Irene. She leans over him smiling sweetly then wraps her hands around his neck and starts to strangle him. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, Watson...? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,What about the shrapnel in your arm? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"(quietly, between them) She brought you here? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"The fair sex was always your department, Watson. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Thank you. You know, I dreamt that you were strangling me. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,What time is it? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Excellent brew, but I believe my head requires something a bit stronger to clear the -- "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Exactly. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,I need a map of London. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Now that you're sitting comfortably, I shall begin. My initial approach was far too narrow. When Blackwood invited me to Pentonville prison, he suggested I widen my gaze and, at minimum, I have done just that. In fact, I may well have reconciled thousands of years of theological disparity. But that's for another time. Blackwood's method is based on a ritualistic mystical system that has been employed by The Temple of the Four Orders for centuries. To fully understand this system, to get inside it, I re-enacted the ceremony we interrupted in the crypt... with a few enhancements of my own. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,My journey took me somewhat further down the rabbit hole than I had intended. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"But I have emerged enlightened... The fraternity who silently control the Empire, share the belief with the Kings, Pharoahs, and Emperors of old that the Sphinx was a door to another dimension, a gateway to immeasurable power -- "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"It is made up of four parts: The Ox, the Lion, the Eagle, and Man -- "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"In Sir Thomas' secret chamber I found the bone of an ox, the tooth of a lion, the feather of an eagle, the hair of a man. Map! "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Now, it is a widely held belief that within the architecture of the great cities are coded references to this system. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Since he rose from the grave, Blackwood has killed three men. Each murder was committed at a location that has a direct connection with the Temple, therefore the System. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Then Sir Thomas, Master of the Temple, wore the ox ring... he died here... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Standish was Ambassador to America, where the Eagle has been the national emblem for over a hundred years -- and not by coincidence. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,The headquarters of Temple of the Four Orders where he died is here... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Correspondingly, the map will tell us the location of Blackwood's final act. Right here. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,It is the fifth element -- the ethereal. That which can't yet be known. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Ladies first. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Follow these plans. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Oh, that solves the great mystery as to how you became inspector. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"I'm curious, Coward, did you assist Blackwood in all the murders or just the one I prevented? Very distinctive those hand-made shoes of yours, but the price of quality is the unique imprint they leave. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Nonetheless, I confess to being completely out-matched. I could deduce very little from my investigation. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Fortunately, there is nothing more stimulating than a case where everything goes against you. How many members of parliament do you intend to murder at noon today? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"No, but I don't care much what you think. I simply wanted to know the location of Blackwood's final ceremony, and now you have given it to me. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, But your clothes say infinitely more than you ever hope. The mud smeared on your boots from where you've been walking... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Well there's no time to waste then, is there? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Performed his role perfectly.   A little too perfectly, come to think of it. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Port side, Captain Tanner, into the sewers. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Watson, did you bring my clothes? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Trust me, have a drink. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Patience, Doctor. I am about to show you... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Behold, Blackwood's magic. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"A chemical weapon. The first of its kind. Cyanide, to be precise. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,No.   I can tell it from here. He pulls something out of his pocket:    the RAT TAIL. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"I snipped this off a rather recumbent rat at the slaughterhouse. Note the blue discoloration, the faint smell of bitter almonds. Tell-tale signs of cyanide. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"That shaft leads directly to Parliament. When activated, those electrodes on either side will send a charge converting the cyanide powder into a gas. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,As if by magic. There will be no one left to stop Blackwood and his followers from assuming control. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Seven minutes to twelve... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,I wouldn't. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Take this. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,There's never been anything like it. A totally wire-free weapon. He must have some kind of remote device sending a signal to the receiver. Really quite -- 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, Keep at it. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Give me your gun. The bullets, I need the bullets. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"We need a light, a match -- "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Yes... it was. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Yes, we made it. Just. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Come on, you've got to admit, you're going to miss this. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Make sure Lestrade keeps it intact. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Woman! Sherlock appears behind her, winded. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,It's bad manners to leave without at least saying `goodbye.' 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Why hurry off, give it a try. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP, High above:   a RAVEN lands. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,There was never any magic.   Only conjuring tricks. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"The simplest involved paying people off, like the prison guard... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"(guard choking/ payoff) Who pretended to be possessed outside your cell. Your reputation and your jailers' fear did the rest. (burial ground/ licking rocks) Others required more elaborate preparation, like the sandstone slab that covered your tomb. You had it broken before your burial then put back together using a mild adhesive. An ancient Egyptian recipe I believe -- a mixture of egg and honey. Designed to be washed away by the rain or eaten by animals. (bath/Reordon flashback) Arranging for your father to drown in his own bathtub required more modern science. Very clever of Reordon to find a paralytic that was activated by the combination of copper and water and was therefore undetectable once the bath water was drained. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,You hated your father and the other members of the Temple of the Four Orders for what they did to you. How satisfying it must have been to use their own system against them. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,You better hope that it's nothing more than superstition as you performed all the rituals perfectly. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"First, the world will see you for what you are. Then you will hang... properly this time. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,We'll see about that shall we. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Oh, Irene... "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,We've still got a moment. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Sadly, yes. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Thank you, Lestrade. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,She won't be by the time your boys get there. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Good afternoon. I was trying to deduce the manner in which Blackwood survived his execution. Clearing your good name, as it were. But it had a surprisingly soporific effect and I was carried off in the arms of Morpheus, like a caterpillar in a cocoon. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Cleverly concealed in the hangman's knot was a hook -- I believe my legs have fallen asleep. I should probably come down. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"The executioner attached it to a harness, thus allowing the weight to be distributed around the waist and the neck to remain intact. My lord, I can't feel my cheeks. Might we continue this at ground level? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"I managed it with braces, belts and a coat hook. Please, Watson, my tongue is going next. I'll be of no use to you at all. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,There is a toxin refined from the nectar of the rhododendron ponticum. It is quite infamous in the region of Turkey bordering the Black Sea for its ability to induce an apparently mortal paralysis. Enough to mislead a medical mind even as tenacious and well-trained as your own. It is known locally as -- 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,-- mad honey disease. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,He is demonstrating the very effect I've just described. He doesn't mind. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"What is it this time, Clarky? "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Were there powder burns on his eyebrows? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,With small caliber bullet. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Moriarty. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,I'd wager there's a piece missing. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,The wire-free invention was the game all along. Imagine being able to control any device simply by sending a command via radio waves. 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"I'll leave with you.   Clarky, case reopened. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Were there powder burns on his eyebrows? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Where is Blackwood's device now? 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Wager, Watson... I thought those days were behind you. Excellent deduction, however. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,Blackwood's wire-free invention was the game all along. It is undoubtedly the more dangerous and the more valuable of the two... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,I'll walk out with you... 
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"An honor working with you, Doctor. "
SHERLOCKHOLMES,SHERLOCKHOLMES,ENTP,"Magnificent woman, Watson. Magnificent! "
INCEPTION,ARTHUR,ISTJ,What Mr. Cobb is trying to say- 
INCEPTION,ARTHUR,ISTJ,"Yes. In the dream state, conscious defenses are lowered and your thoughts become vulnerable to theft. It's called extraction. "
INCEPTION,ARTHUR,ISTJ,He knows. 
INCEPTION,ARTHUR,ISTJ,What's going on up there? 
INCEPTION,ARTHUR,ISTJ,Saito knows. He's playing with us. 
INCEPTION,ARTHUR,ISTJ,"What's she doing here, Cobb? "
INCEPTION,ARTHUR,ISTJ,See that you do. We're here to work. 
INCEPTION,ARTHUR,ISTJ,I know! We have to reconnect the loop before they wake up! 
INCEPTION,ARTHUR,ISTJ,I'm not going to make it! Wake Cobb! 
INCEPTION,ARTHUR,ISTJ,Dunk him! 
INCEPTION,ARTHUR,ISTJ,"They're getting closer, Cobb. "
INCEPTION,ARTHUR,ISTJ,"Come on, Cobb. "
INCEPTION,ARTHUR,ISTJ,Not good. 
INCEPTION,ARTHUR,ISTJ,How could you get the carpet wrong?! 
INCEPTION,ARTHUR,ISTJ,You're the architect- 17. 
INCEPTION,ARTHUR,ISTJ,And you-what the hell was all that? 
INCEPTION,ARTHUR,ISTJ,I'd hate to see out of control- 
INCEPTION,ARTHUR,ISTJ,Why? He's not gonna search every compartment. 
INCEPTION,ARTHUR,ISTJ,I can keep him under for one minute- 
INCEPTION,ARTHUR,ISTJ,Our ride's on the roof. 
INCEPTION,ARTHUR,ISTJ,Cobb... are you okay? 
INCEPTION,ARTHUR,ISTJ,Down in the dream... Mal showing up like that ... 
INCEPTION,ARTHUR,ISTJ,"It's getting worse, isn't it? "
